tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_C,470,142.27,16.74,12.39,46.45,76.41,2268.66,128,1782139558.986
tenant_C,1013,115.99,15.91,12.91,45.34,47.01,2136.02,128,1782139847.866
tenant_C,1026,83.44,14.58,12.19,44.1,47.71,1935.11,128,1782139856.431
tenant_C,21,70.27,15.2,12.26,44.57,48.66,2000.3,128,1782139322.631
tenant_C,90,67.25,17.55,12.56,46.59,47.91,2295.79,128,1782139354.297
tenant_C,173,90.75,14.64,12.5,44.05,48.51,1949.52,128,1782139392.762
tenant_C,229,86.32,16.03,12.87,45.64,48.43,2121.77,128,1782139424.062
tenant_C,312,65.88,16.58,12.78,45.93,47.74,2171.66,128,1782139471.344
tenant_C,623,153.03,17.58,12.98,46.61,79.28,2386.09,128,1782139646.413
tenant_C,653,68.13,16.77,12.83,46.63,48.11,2181.39,127,1782139665.518
tenant_C,714,64.77,15.74,12.32,45.26,47.45,2064.12,128,1782139695.693
tenant_C,816,80.08,14.42,12.25,45.04,47.08,1911.9,128,1782139753.207
tenant_C,759,156.6,14.92,12.26,44.39,47.89,2051.49,128,1782139721.429
tenant_C,86,70.95,15.35,12.27,44.43,46.13,2019.87,128,1782139351.529
tenant_C,147,73.77,14.94,12.28,45.04,47.58,1970.82,128,1782139381.241
tenant_C,175,98.33,16.71,12.1,47.68,48.7,2220.36,128,1782139394.228
tenant_C,273,74.78,13.36,11.92,12.64,48.61,1771.45,128,1782139451.435
tenant_C,330,63.88,14.61,12.24,45.0,47.14,1919.13,128,1782139481.409
tenant_C,378,71.75,14.1,12.49,13.65,47.9,1862.6,128,1782139505.532
tenant_C,484,64.21,16.33,12.33,47.41,75.47,2137.5,128,1782139564.613
tenant_C,637,97.4,16.38,12.68,45.9,47.98,2177.5,128,1782139654.085
tenant_C,667,71.06,14.02,12.22,34.45,47.1,1851.74,128,1782139669.125
tenant_C,716,65.67,14.7,12.29,43.92,47.33,1932.22,128,1782139696.105
tenant_C,885,109.78,16.28,13.09,47.35,49.26,2176.73,128,1782139784.442
tenant_C,7,99.86,14.46,11.99,45.44,47.92,1935.72,128,1782139309.756
tenant_C,82,69.73,15.5,12.06,46.35,48.81,2038.66,128,1782139350.349
tenant_C,278,69.62,13.74,12.19,12.91,46.08,1814.25,128,1782139454.124
tenant_C,332,64.58,15.36,12.23,45.4,47.15,2015.35,128,1782139482.435
tenant_C,359,70.5,18.24,12.98,47.23,73.8,2387.01,128,1782139498.295
tenant_C,403,68.53,15.29,12.07,46.3,48.52,2010.2,128,1782139519.514
tenant_C,598,96.74,17.12,12.63,46.22,48.57,2271.34,128,1782139636.678
tenant_C,665,105.66,14.3,12.25,43.82,47.23,1921.34,128,1782139668.924
tenant_C,1000,74.75,15.79,12.03,46.74,48.45,2079.53,128,1782139842.574
tenant_C,1025,73.31,14.58,12.18,34.74,73.08,1925.32,128,1782139855.956
tenant_C,123,71.79,14.82,12.09,46.55,48.39,1953.68,128,1782139369.113
tenant_C,408,67.27,14.93,12.29,43.69,47.65,1963.27,128,1782139522.896
tenant_C,1095,115.18,17.32,12.84,45.91,77.01,2315.27,128,1782139886.659
tenant_C,1112,65.83,15.16,12.12,45.63,74.62,1990.7,128,1782139892.486
tenant_C,35,72.81,15.98,12.13,47.18,84.73,2102.54,128,1782139327.746
tenant_C,235,110.99,14.49,12.22,41.12,48.0,1951.08,128,1782139428.673
tenant_C,424,100.64,14.31,12.22,43.81,48.15,1918.49,128,1782139533.173
tenant_C,682,70.51,15.02,12.04,45.78,48.07,1977.98,128,1782139677.641
tenant_C,725,73.56,13.09,12.02,12.76,47.19,1736.64,128,1782139700.258
tenant_C,838,128.84,15.09,12.22,44.61,46.98,2045.59,128,1782139766.971
tenant_C,998,100.74,13.75,12.19,12.81,47.61,1846.87,128,1782139838.012
tenant_C,1083,70.64,16.91,12.36,46.65,48.12,2217.96,128,1782139883.067
tenant_C,58,68.77,15.67,12.28,45.35,47.47,2058.68,128,1782139336.675
tenant_C,676,72.04,13.92,12.09,33.57,47.06,1839.43,128,1782139674.407
tenant_C,1057,142.23,14.88,12.29,44.28,47.99,2032.5,128,1782139868.709
tenant_C,1131,69.36,16.57,12.37,45.62,48.38,2173.86,128,1782139900.004
tenant_C,99,81.18,14.72,12.34,44.98,47.13,1950.96,128,1782139357.403
tenant_C,727,69.09,12.43,11.62,12.32,46.26,1647.97,128,1782139701.538
tenant_C,823,73.2,15.1,12.17,44.96,48.06,1991.26,128,1782139758.477
tenant_C,965,68.01,14.96,12.27,45.36,48.58,1968.03,128,1782139826.116
tenant_C,1058,97.79,14.61,12.28,44.18,47.98,1953.5,128,1782139868.812
tenant_C,32,69.1,13.89,12.06,34.01,47.83,1833.27,128,1782139326.304
tenant_C,85,112.28,15.6,12.28,44.55,46.13,2093.21,128,1782139351.394
tenant_C,432,107.59,16.3,12.64,45.16,47.59,2177.5,128,1782139538.261
tenant_C,741,104.76,14.77,12.36,44.69,48.23,1980.2,128,1782139709.418
tenant_C,784,75.94,13.86,11.88,36.75,48.06,1835.91,128,1782139735.088
tenant_C,1106,71.36,14.93,12.67,44.35,47.7,1967.89,128,1782139890.075
tenant_C,96,117.1,15.23,12.65,45.76,47.58,2051.14,128,1782139356.741
tenant_C,436,66.18,13.52,12.16,13.29,47.93,1782.72,128,1782139540.084
tenant_C,828,73.37,15.01,12.03,47.44,47.75,1979.22,128,1782139762.306
tenant_C,961,64.74,18.21,12.63,46.86,79.01,2377.84,128,1782139822.94
tenant_C,1070,63.84,13.36,11.94,12.89,47.56,1760.72,128,1782139875.594
tenant_C,410,72.84,14.06,12.21,13.79,46.36,1858.07,128,1782139523.369
tenant_C,437,74.77,17.53,12.39,47.46,49.82,2300.7,128,1782139542.293
tenant_C,668,67.49,13.7,12.12,12.88,47.03,1807.07,128,1782139669.418
tenant_C,752,71.49,21.0,13.01,49.14,89.86,2738.93,128,1782139717.822
tenant_C,1104,67.81,15.37,12.88,45.47,47.81,2020.27,128,1782139889.642
tenant_C,43,76.39,15.45,12.32,45.4,47.25,2038.7,128,1782139329.866
tenant_C,427,70.47,14.82,12.23,44.56,45.76,1952.39,128,1782139535.199
tenant_C,771,69.47,18.36,13.09,52.05,92.35,2401.19,128,1782139726.389
tenant_C,1071,67.05,15.23,12.22,46.8,73.12,2001.19,128,1782139878.326
tenant_C,1119,155.99,17.17,12.95,47.37,48.68,2336.3,128,1782139894.71
tenant_C,30,104.59,14.21,12.1,43.63,48.13,1908.68,128,1782139325.779
tenant_C,968,74.77,15.66,12.29,45.11,47.28,2062.99,128,1782139827.202
tenant_C,1020,65.68,15.85,12.81,45.62,46.9,2078.96,128,1782139851.757
tenant_C,238,66.9,16.43,12.31,47.06,48.93,2154.14,128,1782139429.733
tenant_C,788,75.11,14.41,11.79,36.11,49.36,1904.87,128,1782139737.334
tenant_C,1113,73.0,17.39,12.41,46.65,86.13,2281.74,128,1782139893.137
tenant_C,116,65.36,15.69,12.58,45.12,47.11,2057.63,128,1782139365.442
