tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,609,105.81,14.95,12.27,43.81,76.6,2004.66,128,1782140373.212
tenant_A,710,255.3,15.24,12.72,44.81,46.54,2190.92,128,1782140426.073
tenant_A,787,100.41,18.0,12.81,46.64,48.79,2386.84,128,1782140468.597
tenant_A,1084,110.35,18.68,13.07,47.91,51.42,2483.01,128,1782140615.672
tenant_A,46,67.0,15.19,12.26,44.72,47.88,1996.21,128,1782140096.363
tenant_A,84,147.28,14.13,12.74,13.48,44.67,1941.83,128,1782140113.279
tenant_A,97,67.33,19.73,13.12,52.85,71.62,2572.45,128,1782140120.101
tenant_A,138,71.31,17.76,12.98,47.44,48.86,2327.21,128,1782140142.324
tenant_A,306,70.13,19.44,13.05,48.98,54.58,2538.66,128,1782140221.231
tenant_A,421,71.46,18.39,13.02,47.92,49.86,2407.16,128,1782140286.747
tenant_A,703,69.2,19.25,13.03,48.31,117.54,2514.54,128,1782140421.347
tenant_A,960,76.45,21.77,13.59,51.11,80.51,2841.71,128,1782140547.162
tenant_A,1064,76.88,13.98,12.15,34.22,48.04,1852.16,128,1782140603.325
tenant_A,120,89.85,15.64,12.89,45.38,47.71,2076.74,128,1782140130.977
tenant_A,423,84.63,16.73,12.96,47.08,49.83,2209.55,128,1782140287.285
tenant_A,723,75.43,15.51,12.34,44.91,46.32,2044.82,128,1782140435.075
tenant_A,799,67.69,21.68,13.08,54.49,91.37,2820.71,128,1782140473.704
tenant_A,836,104.11,18.19,12.99,46.76,47.73,2414.66,128,1782140486.436
tenant_A,887,67.08,17.46,13.02,46.56,49.69,2284.44,128,1782140511.088
tenant_A,1118,76.06,17.15,12.91,47.26,76.55,2253.69,128,1782140637.628
tenant_A,1126,69.25,17.74,12.96,48.71,89.97,2322.03,128,1782140642.855
tenant_A,78,109.18,18.95,13.03,47.87,78.34,2515.83,128,1782140110.813
tenant_A,158,71.69,18.15,13.21,47.94,52.16,2377.32,128,1782140150.338
tenant_A,244,70.58,15.56,12.35,46.12,47.65,2046.3,128,1782140194.648
tenant_A,819,66.35,24.18,13.67,52.35,89.7,3137.76,128,1782140481.992
tenant_A,881,66.21,15.1,12.39,44.92,46.59,1983.87,128,1782140507.983
tenant_A,1113,67.2,17.0,12.53,46.05,48.28,2225.85,128,1782140635.215
tenant_A,518,69.32,18.55,13.12,50.25,82.7,2425.53,128,1782140329.598
tenant_A,1069,112.62,17.33,12.45,46.77,49.0,2313.79,128,1782140609.285
tenant_A,312,111.95,17.49,12.56,45.87,76.42,2333.52,128,1782140224.629
tenant_A,153,69.85,20.92,13.21,52.2,91.22,2726.4,128,1782140148.686
tenant_A,884,72.0,18.77,12.78,47.07,49.69,2455.37,128,1782140510.201
tenant_A,789,76.26,17.86,12.89,46.88,48.52,2344.32,128,1782140469.584
tenant_A,973,116.26,18.27,12.97,46.89,91.47,2436.39,128,1782140552.448
tenant_A,91,76.14,18.12,12.97,47.52,77.39,2376.76,128,1782140117.552
tenant_A,75,65.84,19.14,13.0,47.82,85.76,2496.9,128,1782140110.523
tenant_A,141,69.44,17.4,12.96,46.71,48.34,2279.26,128,1782140142.755
tenant_A,240,127.1,15.03,12.54,44.86,52.36,2036.28,128,1782140192.844
tenant_A,319,74.61,21.42,13.25,53.67,92.55,2795.56,128,1782140230.628
tenant_A,409,107.39,17.49,12.95,45.98,49.65,2328.69,128,1782140281.6
tenant_A,507,71.46,20.9,13.6,50.71,51.64,2725.91,128,1782140325.589
tenant_A,649,66.95,16.74,12.77,45.79,74.75,2193.53,128,1782140395.743
tenant_A,832,202.23,17.84,13.56,47.67,52.27,2467.58,128,1782140484.623
tenant_A,964,110.6,20.45,13.56,51.07,80.45,2707.47,128,1782140547.529
tenant_A,49,62.94,15.36,12.28,44.66,47.22,2013.62,128,1782140097.302
tenant_A,228,95.81,20.24,14.09,51.8,91.48,2666.47,128,1782140188.37
tenant_A,278,62.91,15.12,12.29,44.85,46.61,1983.32,128,1782140209.599
tenant_A,443,71.77,19.46,12.93,47.77,88.59,2542.63,128,1782140302.153
tenant_A,643,65.28,16.35,12.36,45.58,49.8,2141.17,128,1782140393.562
tenant_A,801,117.39,21.88,13.47,51.74,96.68,2896.31,128,1782140475.556
tenant_A,841,95.44,23.25,13.9,53.35,92.76,3048.27,128,1782140489.413
tenant_A,1112,66.83,15.33,12.4,45.45,47.44,2013.18,128,1782140634.448
tenant_A,68,75.65,15.92,12.78,45.82,48.15,2097.09,128,1782140107.351
tenant_A,260,67.29,19.63,13.25,49.77,54.24,2560.89,128,1782140201.504
tenant_A,282,72.0,16.84,12.27,47.15,73.34,2211.01,128,1782140210.749
tenant_A,504,68.13,22.65,13.44,51.43,91.94,2944.78,128,1782140324.869
tenant_A,597,77.58,16.94,12.82,46.38,49.12,2228.4,128,1782140364.248
tenant_A,650,67.98,16.48,12.77,45.78,74.77,2160.78,128,1782140395.863
