request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
89,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,53580678,1782183985023216,1782183985085856,1782183986633878,130,ok,,length,2f2ebf2b-a340-4612-8f6f-8fbe9dd71d5d
90,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,54040496,1782183985482288,1782183985547616,1782183987193679,130,ok,,length,1d8f3713-8b77-4d0d-bd6d-8abdea616f33
91,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,957,54203932,1782183985645848,1782183985714011,1782183987335138,130,ok,,length,d1749d41-c559-42a6-8c86-19eee06ad061
92,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,54895712,1782183986337642,1782183986401740,1782183988125699,130,ok,,length,80b5ad59-71a7-4179-887c-b0476c33fea2
93,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,55258091,1782183986700089,1782183986765913,1782183988467858,130,ok,,length,a7711c9f-bbb7-4769-a178-9d5bee580c75
94,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,55520818,1782183986962602,1782183987026788,1782183988706911,130,ok,,length,730e3b91-1871-418a-9d87-e1dcc4b29d8b
95,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,55561170,1782183987003713,1782183987081187,1782183988730191,130,ok,,length,18790493-afb7-4a59-a2ed-491bde2dcd35
96,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,55690784,1782183987132995,1782183987193636,1782183988810771,130,ok,,length,0de07b50-d853-497a-862b-393e10e873a2
97,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,55981273,1782183987423708,1782183987492318,1782183989074706,130,ok,,length,bf5be8d6-bd84-4f17-84f9-89591fbee3fe
98,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1020,56162220,1782183987604613,1782183987669338,1782183989211171,130,ok,,length,eee63d04-788b-4380-bf62-d90c87182023
